product_id,metric_date,total_users,active_users,transaction_count,transaction_value,revenue,failed_transactions,complaints,downtime_minutes,fraud_incidents
MOBILE_BANKING,2026-03-30,215660,192026,1534873,4738344186.64,72253386.05,9064,549,0.7,779
POS_TERMINALS,2026-03-30,26261,7712,55359,145369866.46,1706403.89,8571,301,147.1,826
USSD_SERVICE,2026-03-30,262096,186183,2008348,4183147344.37,99293174.69,58848,1363,32.9,3188
WALLET_APP,2026-03-30,152391,130812,1096455,4658503292.93,47715189.36,11906,329,7.4,478
AGENT_BANKING,2026-03-31,65195,23284,190605,533526192.86,7964960.03,12877,418,95.9,868
ATM_NETWORK,2026-03-31,168052,68587,686781,769505149.28,17858371.94,43454,1270,61.5,3398
CORPORATE_PORTAL,2026-03-31,15892,9253,102558,421476041.63,6027356.79,3698,41,33.7,171
INTERNET_BANKING,2026-03-31,112991,74021,193805,694376385.59,12332843.88,1986,656,33.5,536
MOBILE_BANKING,2026-03-31,219457,162708,1945868,1056647920.98,19891228.2,2199,534,10.1,1423
POS_TERMINALS,2026-03-31,26291,4360,25415,31336898.89,559858.85,3278,88,226.6,347
USSD_SERVICE,2026-03-31,262721,176186,1030760,1976386105.6,28777078.61,13935,1392,25.1,2251
WALLET_APP,2026-03-31,154203,126265,776767,1647351832.62,24609724.92,10639,607,9.7,717
AGENT_BANKING,2026-04-01,64915,28309,253717,547003965.26,11600256.15,13809,536,32.9,1179
ATM_NETWORK,2026-04-01,169053,72398,833452,457039139.84,10275279.78,51756,1807,53.0,3208
CORPORATE_PORTAL,2026-04-01,15945,8178,93823,173316899.79,1779824.2,2383,32,32.4,205
INTERNET_BANKING,2026-04-01,113588,67493,348306,455895897.52,10636188.38,8351,781,19.6,252
MOBILE_BANKING,2026-04-01,221916,155931,439339,770009299.03,12139659.58,1867,421,12.9,399
POS_TERMINALS,2026-04-01,25799,5845,25699,19806645.05,459802.98,4339,102,265.4,160
USSD_SERVICE,2026-04-01,266470,145743,1685180,8368386225.69,68882336.27,29021,1330,39.0,3821
WALLET_APP,2026-04-01,155678,127182,655800,923409605.09,14231138.13,4068,128,6.8,464
AGENT_BANKING,2026-04-02,64750,26014,295667,874178599.71,8892802.86,10142,446,45.9,2063
ATM_NETWORK,2026-04-02,168484,50925,325614,47972288.38,1082753.65,18510,618,110.9,2425
CORPORATE_PORTAL,2026-04-02,16007,9891,53244,201780251.78,2840449.25,861,53,12.9,135
INTERNET_BANKING,2026-04-02,114274,57836,679183,899904098.27,8145462.84,18055,449,28.9,1163
MOBILE_BANKING,2026-04-02,225589,171051,1431388,1323716875.33,25854321.33,3015,177,2.6,1265
POS_TERMINALS,2026-04-02,25419,5807,39979,70804911.39,1449582.98,3133,330,106.3,483
USSD_SERVICE,2026-04-02,267314,140302,1018920,1227638004.44,30437081.12,10508,642,38.2,1411
WALLET_APP,2026-04-02,158066,133350,814771,1334768373.17,28970197.11,9209,567,9.9,512
AGENT_BANKING,2026-04-03,65002,31317,198115,764557757.01,14966096.71,6143,314,46.2,538
ATM_NETWORK,2026-04-03,168736,56067,169949,119629434.66,2047290.34,11148,766,36.1,661
CORPORATE_PORTAL,2026-04-03,16214,10617,51577,133786210.82,2973563.91,1394,107,19.0,39
INTERNET_BANKING,2026-04-03,114870,60847,623768,2448181380.65,27572466.6,9958,465,41.2,1322
MOBILE_BANKING,2026-04-03,229452,165236,1062100,3690119764.14,89746807.41,4945,364,7.2,528
POS_TERMINALS,2026-04-03,25395,4745,41754,31865907.67,763395.56,5223,222,166.3,481
USSD_SERVICE,2026-04-03,268277,183455,636520,1180559466.22,17456667.59,24338,1743,44.2,702
WALLET_APP,2026-04-03,160576,142644,1029941,628116364.43,15141060.22,2128,223,9.4,831
AGENT_BANKING,2026-04-04,65616,34211,309466,1569796182.05,14941161.62,21094,685,96.0,2349
ATM_NETWORK,2026-04-04,170387,69566,752593,226348307.95,3575203.72,49503,1332,44.4,775
CORPORATE_PORTAL,2026-04-04,16252,10262,53166,183859274.23,2608470.48,1907,75,30.0,52
INTERNET_BANKING,2026-04-04,115868,77715,722727,1458657080.57,16542752.41,18611,270,11.8,1151
MOBILE_BANKING,2026-04-04,233067,176159,1516767,572098163.3,10707165.58,22114,326,12.8,1018
POS_TERMINALS,2026-04-04,25289,7605,34471,136594013.78,3374685.33,4052,322,152.2,264
USSD_SERVICE,2026-04-04,271772,180090,821767,347650002.91,7251242.46,26964,1723,34.8,2265
WALLET_APP,2026-04-04,162691,122113,1137022,2051832929.52,27869711.62,2649,404,0.3,1030
AGENT_BANKING,2026-04-05,65435,29935,78877,76758009.05,1206658.01,4135,482,94.2,525
ATM_NETWORK,2026-04-05,169760,56521,631747,2251314973.89,25938343.44,24785,624,96.9,5046
CORPORATE_PORTAL,2026-04-05,16307,9807,51293,104003280.19,1006228.37,1101,71,7.1,125
INTERNET_BANKING,2026-04-05,116312,81628,634077,2722302505.54,63308032.95,14133,541,28.6,1860
MOBILE_BANKING,2026-04-05,237562,179983,838782,1854509309.0,26252937.59,5847,730,3.6,835
POS_TERMINALS,2026-04-05,24920,5778,59047,86631421.62,1065241.76,7437,211,83.1,677
USSD_SERVICE,2026-04-05,272657,154796,790596,2414194241.2,40172773.02,20229,954,30.1,2192
WALLET_APP,2026-04-05,163878,135020,1109622,1793590490.78,27290975.68,6088,164,9.7,871
AGENT_BANKING,2026-04-06,66078,26290,128583,131892882.03,1084922.82,5933,248,115.7,837
ATM_NETWORK,2026-04-06,170534,91177,608133,2876931346.71,53006494.85,43267,1584,78.9,3526
CORPORATE_PORTAL,2026-04-06,16376,8255,40968,39830940.26,993809.88,821,32,37.7,45
INTERNET_BANKING,2026-04-06,117452,69629,410550,332579909.4,3081020.51,7041,319,21.0,969
MOBILE_BANKING,2026-04-06,242538,181603,1862947,4371339065.21,83065523.87,13779,315,9.2,1851
POS_TERMINALS,2026-04-06,24754,6268,53976,189792106.17,1836862.26,8660,242,93.6,655
USSD_SERVICE,2026-04-06,273631,195169,517102,348071022.74,6576814.08,5297,1374,38.7,306
WALLET_APP,2026-04-06,165109,125423,1357954,4647358592.19,58236886.02,12689,407,1.1,1020
AGENT_BANKING,2026-04-07,66254,34000,145749,467979335.03,8018691.29,9551,669,116.4,620
ATM_NETWORK,2026-04-07,171809,64099,177016,500976121.81,7802322.31,12413,830,20.1,1018
CORPORATE_PORTAL,2026-04-07,16572,11000,56307,12421204.08,146812.09,2153,66,16.4,103
INTERNET_BANKING,2026-04-07,117786,72515,776671,642002282.62,9393309.05,14454,483,35.3,1037
MOBILE_BANKING,2026-04-07,243841,193023,1579779,3130458449.03,45248082.75,19580,227,12.7,911
POS_TERMINALS,2026-04-07,24616,5793,68683,288327183.73,4115157.67,12001,216,142.1,365
USSD_SERVICE,2026-04-07,277245,139398,688773,1551726745.7,33434104.93,9577,1293,44.3,2036
WALLET_APP,2026-04-07,168891,123386,360988,1058073027.85,24414189.76,869,302,4.4,66
AGENT_BANKING,2026-04-08,66666,29580,262392,885020483.81,17094356.76,11167,631,34.1,1748
ATM_NETWORK,2026-04-08,172248,68856,521868,2475671857.52,39367545.08,20619,1046,85.4,3844
CORPORATE_PORTAL,2026-04-08,16797,11420,99338,119804350.2,1796358.11,1839,41,19.1,113
INTERNET_BANKING,2026-04-08,119386,83962,646275,1803108888.41,27026139.91,17833,363,16.9,718
MOBILE_BANKING,2026-04-08,245623,202518,1126033,626394861.62,8074279.75,4685,565,1.0,568
POS_TERMINALS,2026-04-08,24553,8593,53861,165806174.01,3075246.23,3473,186,132.5,496
USSD_SERVICE,2026-04-08,280747,199030,2018677,2541259290.8,26912294.32,71190,1913,21.7,1806
WALLET_APP,2026-04-08,171731,123544,871974,2656007910.18,52876715.69,2245,172,7.1,435
AGENT_BANKING,2026-04-09,66877,28916,273873,190741562.21,1847826.93,14575,419,105.5,506
ATM_NETWORK,2026-04-09,171442,53599,202764,758124504.91,8030060.89,8448,1041,32.3,958
CORPORATE_PORTAL,2026-04-09,16821,10052,83960,262565830.02,4667441.89,1370,114,8.8,130
INTERNET_BANKING,2026-04-09,120676,72132,840059,2417499287.2,57662890.28,21639,780,25.3,655
MOBILE_BANKING,2026-04-09,248785,217717,1144216,2065916966.85,41780599.66,12560,640,0.0,793
POS_TERMINALS,2026-04-09,24458,6966,56027,212319775.48,2429282.45,3811,199,245.2,224
USSD_SERVICE,2026-04-09,283083,169351,2026290,2023788824.13,33213470.9,55834,2001,42.8,3166
WALLET_APP,2026-04-09,174335,153892,1731220,476278274.28,9456735.08,4255,176,15.0,367
AGENT_BANKING,2026-04-10,67285,21353,234558,873771799.25,21821769.62,13089,290,49.6,609
ATM_NETWORK,2026-04-10,171539,88257,315173,455248911.18,4385933.93,21830,1423,62.8,2206
CORPORATE_PORTAL,2026-04-10,16983,8716,74454,196196420.27,4151973.7,1215,34,44.5,51
INTERNET_BANKING,2026-04-10,122418,75784,717649,775511788.48,18547538.37,16824,690,43.3,1437
MOBILE_BANKING,2026-04-10,251339,201239,1547871,2510432705.36,21071619.06,8636,859,13.5,1391
POS_TERMINALS,2026-04-10,24396,3547,9479,4727886.07,44731.94,1411,129,196.7,122
USSD_SERVICE,2026-04-10,285503,162206,1678819,2582265133.58,61734621.4,26173,1371,35.0,1890
WALLET_APP,2026-04-10,177151,143644,1506843,4877197950.84,78280049.18,8327,340,0.2,210
AGENT_BANKING,2026-04-11,67270,27711,99010,221487668.95,4029996.19,7696,541,81.2,293
ATM_NETWORK,2026-04-11,172729,65539,679052,920753007.95,8606133.74,28021,1224,105.6,5291
CORPORATE_PORTAL,2026-04-11,17061,10502,99078,403598581.18,3229184.07,3316,114,28.2,206
INTERNET_BANKING,2026-04-11,123297,84853,681801,660502100.15,6211573.39,13456,670,25.3,2019
MOBILE_BANKING,2026-04-11,255673,211406,1589303,6696864485.21,68817872.37,23821,402,3.7,400
POS_TERMINALS,2026-04-11,24001,5312,24262,6124156.11,53161.79,2202,123,266.8,276
USSD_SERVICE,2026-04-11,289273,201193,1795780,5709578265.06,128163946.22,26797,674,22.2,1739
WALLET_APP,2026-04-11,181394,135266,927971,3308345008.57,45180609.29,11452,403,12.9,815
AGENT_BANKING,2026-04-12,67006,33317,367871,1384458551.48,24581128.78,22637,742,79.5,2862
ATM_NETWORK,2026-04-12,172336,90864,425053,389370922.71,6076935.76,33950,1504,117.8,944
CORPORATE_PORTAL,2026-04-12,17217,11378,87507,301695619.73,5859665.73,1931,131,33.3,81
INTERNET_BANKING,2026-04-12,124612,78869,228494,898019976.15,7490898.23,2706,716,24.8,251
MOBILE_BANKING,2026-04-12,259771,198989,2187581,8058918480.0,68313651.17,12024,356,12.6,907
POS_TERMINALS,2026-04-12,23623,6778,43771,137374999.95,2811601.04,4757,330,142.4,578
USSD_SERVICE,2026-04-12,293060,192587,1401187,538771977.2,7695816.08,40998,1948,32.5,1079
WALLET_APP,2026-04-12,183583,164072,1239072,3198506143.02,73616805.86,12624,330,13.7,875
AGENT_BANKING,2026-04-13,67642,20399,102718,175270701.58,1621007.61,7237,292,108.3,647
ATM_NETWORK,2026-04-13,173124,66801,391453,585136751.83,12292216.36,21657,969,74.0,749
CORPORATE_PORTAL,2026-04-13,17417,11544,32239,105012390.97,1658134.46,466,119,23.3,35
INTERNET_BANKING,2026-04-13,125996,64027,399355,833179780.53,15501147.24,11626,335,42.8,644
MOBILE_BANKING,2026-04-13,262266,227298,1702904,5122776466.49,65499753.07,23851,953,8.6,706
POS_TERMINALS,2026-04-13,23603,6109,41605,121089799.21,1808812.87,7238,151,188.6,162
USSD_SERVICE,2026-04-13,295550,188464,1338916,3610234446.92,61997374.3,49124,581,23.2,2116
WALLET_APP,2026-04-13,185685,143450,437105,600825383.39,11953694.59,3099,399,12.7,389
AGENT_BANKING,2026-04-14,67619,35396,316391,1410450616.89,14487307.15,21407,825,104.2,1656
ATM_NETWORK,2026-04-14,172788,93272,982274,4116129359.68,71253123.19,64353,2134,32.5,1670
CORPORATE_PORTAL,2026-04-14,17620,10338,121989,544107411.04,6462512.46,3956,93,41.0,350
INTERNET_BANKING,2026-04-14,126242,81431,721028,2810910260.92,47236031.66,15356,294,9.7,2132
MOBILE_BANKING,2026-04-14,264539,230524,958670,4103499283.37,69854549.58,8466,981,8.6,490
POS_TERMINALS,2026-04-14,23537,2608,26097,77834404.32,1705841.76,2966,137,292.4,199
USSD_SERVICE,2026-04-14,296072,212480,758549,970925838.68,12796279.81,17407,1098,38.3,1052
WALLET_APP,2026-04-14,188462,133859,506746,422219592.38,4152744.77,7134,340,6.3,113
AGENT_BANKING,2026-04-15,67993,23455,89895,204444834.07,3373415.32,2969,279,43.2,510
ATM_NETWORK,2026-04-15,172572,93465,660886,709989061.76,13464015.35,27092,1847,93.5,3183
CORPORATE_PORTAL,2026-04-15,17874,12186,74316,217339032.81,4598484.5,2521,96,22.4,75
INTERNET_BANKING,2026-04-15,127879,74754,325062,320797062.33,6042144.43,5167,580,29.0,767
MOBILE_BANKING,2026-04-15,268379,211744,938345,4010402290.93,96937186.37,12996,780,11.5,457
POS_TERMINALS,2026-04-15,23095,4787,36527,91867754.97,967811.32,2732,121,111.5,291
USSD_SERVICE,2026-04-15,299448,203094,2213872,2936703104.84,65106831.56,80101,2183,14.2,2110
WALLET_APP,2026-04-15,191668,136764,1521661,6654232233.09,97835823.75,16600,446,12.1,256
AGENT_BANKING,2026-04-16,67985,20708,109027,365546903.54,3869999.27,6207,358,62.0,216
ATM_NETWORK,2026-04-16,172605,63347,556640,951160503.54,21929587.52,41222,1542,98.6,3755
CORPORATE_PORTAL,2026-04-16,17919,9826,76958,208797740.16,1882121.62,2787,66,41.3,201
INTERNET_BANKING,2026-04-16,128349,84499,740121,906947062.79,19926223.51,20516,967,27.8,1247
MOBILE_BANKING,2026-04-16,272585,214865,1737555,7853353716.95,121759020.21,3994,619,13.4,892
POS_TERMINALS,2026-04-16,22850,7108,27931,47881955.42,989837.56,2546,338,187.2,237
USSD_SERVICE,2026-04-16,301484,179202,1192744,1616789650.54,39297641.28,34824,988,43.8,2655
WALLET_APP,2026-04-16,196257,168987,1808678,3211163244.07,68786151.07,16021,639,11.4,723
AGENT_BANKING,2026-04-17,67897,22669,126731,84542249.88,2078571.6,7340,384,81.1,869
ATM_NETWORK,2026-04-17,173174,61213,709516,2400270749.02,44330165.97,50930,499,64.8,817
CORPORATE_PORTAL,2026-04-17,18178,10443,60001,106375334.56,2348944.41,2027,35,26.7,73
INTERNET_BANKING,2026-04-17,129232,80587,324786,519880573.02,8948236.85,7920,601,38.5,668
MOBILE_BANKING,2026-04-17,275814,216227,1274280,5773003652.55,66538625.29,11994,704,12.4,1231
POS_TERMINALS,2026-04-17,22675,4428,34762,12872040.92,246213.72,3050,128,154.2,281
USSD_SERVICE,2026-04-17,305575,208047,1678098,2906297484.05,51507849.57,47454,2268,31.6,3250
WALLET_APP,2026-04-17,200456,145659,1274318,4928364942.12,110235113.11,7731,494,1.1,464
AGENT_BANKING,2026-04-18,67595,35705,175311,231001607.36,3492889.55,9923,299,111.1,1034
ATM_NETWORK,2026-04-18,173648,87574,485335,1029849017.41,11732223.52,25343,1037,23.9,1387
CORPORATE_PORTAL,2026-04-18,18228,11454,32289,40353034.7,987583.22,1125,132,5.6,91
INTERNET_BANKING,2026-04-18,130852,75054,776091,1540737026.89,35226332.01,7837,537,12.3,1513
MOBILE_BANKING,2026-04-18,281708,233786,1928122,6402169832.1,68764687.54,21814,1084,3.4,663
POS_TERMINALS,2026-04-18,22502,4262,13054,26686278.76,336517.52,1856,234,190.2,85
USSD_SERVICE,2026-04-18,307419,196040,852538,3870000262.74,47763544.46,27979,1272,15.9,1722
WALLET_APP,2026-04-18,201623,174364,1946580,7505114086.8,133338291.97,12211,702,5.4,572
AGENT_BANKING,2026-04-19,67567,27069,100598,487212885.65,5527310.68,7888,237,89.8,231
ATM_NETWORK,2026-04-19,175077,84900,457948,168504757.74,2361869.01,17601,1839,116.5,1591
CORPORATE_PORTAL,2026-04-19,18434,9673,77980,142971616.93,1680121.0,1237,54,43.3,168
INTERNET_BANKING,2026-04-19,132509,66714,589962,108414980.43,1835637.08,23486,291,8.0,1219
MOBILE_BANKING,2026-04-19,285152,220893,2019634,4517272172.64,89204574.16,22643,424,1.6,1641
POS_TERMINALS,2026-04-19,22525,5936,54515,168870572.88,3905313.84,3682,312,117.5,570
USSD_SERVICE,2026-04-19,311948,163529,1508036,626146659.05,11440908.2,52889,757,24.3,2296
WALLET_APP,2026-04-19,204217,175201,1666590,7969702022.62,140152026.05,1779,497,12.7,321
AGENT_BANKING,2026-04-20,68046,29621,204459,588103032.33,12344957.52,13078,688,81.6,1257
ATM_NETWORK,2026-04-20,175122,63490,275498,855745279.19,19878839.65,17385,1066,78.8,963
CORPORATE_PORTAL,2026-04-20,18537,10606,56293,27825776.1,676119.36,2162,58,31.8,36
INTERNET_BANKING,2026-04-20,134369,95881,254230,1162672317.32,22445235.75,7944,330,27.1,391
MOBILE_BANKING,2026-04-20,292072,209533,1025937,4534236865.93,59969063.21,1830,620,6.9,142
POS_TERMINALS,2026-04-20,22276,6601,71007,179335962.71,3384072.57,7360,113,296.5,266
USSD_SERVICE,2026-04-20,315421,168041,1089226,1906573340.07,45000128.93,20857,1588,13.1,2973
WALLET_APP,2026-04-20,207254,179069,1305196,1228035934.14,16520694.79,7183,431,2.9,424
AGENT_BANKING,2026-04-21,67734,24193,120044,282320203.51,6733259.92,8766,547,92.1,801
ATM_NETWORK,2026-04-21,174334,83086,548456,1156526311.81,20474676.63,23388,2048,22.1,2905
CORPORATE_PORTAL,2026-04-21,18636,10022,79314,75187598.48,668574.19,1843,68,15.5,178
INTERNET_BANKING,2026-04-21,136009,75250,694472,168854927.59,2633743.99,17305,338,10.4,1013
MOBILE_BANKING,2026-04-21,298928,237096,2792324,11085848924.98,222705749.66,28632,681,2.0,709
POS_TERMINALS,2026-04-21,21879,5486,61392,258826779.32,5937203.06,7527,327,92.5,388
USSD_SERVICE,2026-04-21,318525,178411,1589108,270515408.92,2589843.46,45555,987,10.3,3561
WALLET_APP,2026-04-21,208831,157816,684358,1585540637.46,36314385.23,3662,723,3.2,536
AGENT_BANKING,2026-04-22,68118,24618,278618,1053399009.89,18540614.83,11953,470,38.0,2098
ATM_NETWORK,2026-04-22,174813,65806,424133,573134860.47,10642894.04,23338,1003,33.0,1571
CORPORATE_PORTAL,2026-04-22,18721,11728,79031,264501755.59,3937571.17,2764,59,19.0,130
INTERNET_BANKING,2026-04-22,137282,79649,368645,793020027.63,10596769.94,11500,508,13.4,547
MOBILE_BANKING,2026-04-22,305982,230229,2562335,2013284280.03,40045088.92,34490,934,11.0,817
POS_TERMINALS,2026-04-22,21489,6737,20395,75915478.43,1581726.1,3138,390,271.7,252
USSD_SERVICE,2026-04-22,319212,212985,2383423,7775694533.68,96242552.76,50863,1932,39.6,1471
WALLET_APP,2026-04-22,213171,167832,1935303,1723802796.77,35153005.29,9773,214,2.5,1014
AGENT_BANKING,2026-04-23,67998,21954,231519,139718128.36,3006296.06,17434,481,27.5,1427
ATM_NETWORK,2026-04-23,176183,62872,273559,712342054.85,12292446.1,11996,913,46.0,1771
CORPORATE_PORTAL,2026-04-23,18747,12783,104396,190571129.41,1805534.13,3346,112,8.9,63
INTERNET_BANKING,2026-04-23,137800,88743,447758,172057811.44,1629749.85,5206,920,36.0,368
MOBILE_BANKING,2026-04-23,309486,273126,1478167,816503361.21,19419221.33,9155,1075,11.6,1042
POS_TERMINALS,2026-04-23,21383,5374,20266,68965747.61,768504.25,3252,231,236.5,95
USSD_SERVICE,2026-04-23,319972,176708,1623857,5672842393.98,140267774.48,48348,1429,31.8,3871
WALLET_APP,2026-04-23,216129,154498,1208867,4914498472.77,59739375.55,7001,765,13.6,451
AGENT_BANKING,2026-04-24,68186,29913,283041,552927722.98,5881566.21,16081,583,115.3,2261
ATM_NETWORK,2026-04-24,177911,63028,680074,1911999088.62,28967462.52,29425,1232,45.7,3912
CORPORATE_PORTAL,2026-04-24,18954,10554,98089,168276662.07,3978694.44,1136,103,5.7,162
INTERNET_BANKING,2026-04-24,138533,93016,316418,659644503.99,14007338.93,6902,736,22.5,225
MOBILE_BANKING,2026-04-24,316986,260473,1005045,4965187175.6,63463952.26,12376,1137,12.3,1000
POS_TERMINALS,2026-04-24,21092,4296,37030,26827619.18,492267.43,6583,192,277.5,546
USSD_SERVICE,2026-04-24,323927,177577,924250,2470772857.17,21084726.86,27100,1908,24.5,1150
WALLET_APP,2026-04-24,218853,179533,881884,2249849495.11,27385263.77,3577,615,9.9,833
AGENT_BANKING,2026-04-25,68514,36827,251426,494957707.22,3992939.86,19850,404,90.7,674
ATM_NETWORK,2026-04-25,177356,64957,544693,2437134185.7,52211949.19,43053,1048,29.8,4290
CORPORATE_PORTAL,2026-04-25,19138,11250,79774,318812246.85,5602188.17,2375,74,44.6,149
INTERNET_BANKING,2026-04-25,139512,81855,245470,948571797.84,23427802.47,5570,733,30.7,407
MOBILE_BANKING,2026-04-25,319721,254792,2581776,4255998765.87,40977519.92,24562,274,14.4,2212
POS_TERMINALS,2026-04-25,20690,3181,15269,36163246.12,866194.32,1946,81,165.5,219
USSD_SERVICE,2026-04-25,328318,224972,830357,914300917.63,14469721.24,24114,2112,20.9,2365
WALLET_APP,2026-04-25,220500,154407,1817415,2362231322.96,21502782.67,8987,637,0.7,511
AGENT_BANKING,2026-04-26,68903,30872,196840,318750169.36,5148815.08,6806,554,27.8,1460
ATM_NETWORK,2026-04-26,177328,89700,703070,1264185191.89,18040613.5,26078,1144,75.3,5158
CORPORATE_PORTAL,2026-04-26,19263,11420,66650,42096963.85,363786.81,2583,65,31.7,146
INTERNET_BANKING,2026-04-26,140698,76554,218362,338716142.96,6890097.28,5435,234,25.3,359
MOBILE_BANKING,2026-04-26,326009,251658,2294903,3530063891.97,45662131.04,15061,910,2.4,1880
POS_TERMINALS,2026-04-26,20611,3204,24856,7174704.11,106171.55,3077,87,222.6,329
USSD_SERVICE,2026-04-26,333235,168481,682019,377263800.07,5929198.4,7429,1592,5.4,482
WALLET_APP,2026-04-26,222590,171388,1923604,4976483260.0,85295555.67,14146,619,0.3,857
AGENT_BANKING,2026-04-27,68745,29616,132261,201811633.49,2461551.4,6048,532,73.8,261
ATM_NETWORK,2026-04-27,177907,58210,659473,220053515.04,4714194.32,45216,969,94.2,4779
CORPORATE_PORTAL,2026-04-27,19523,12782,145067,193070257.99,2272626.55,5391,148,14.1,379
INTERNET_BANKING,2026-04-27,141789,83464,381797,920623130.74,19244667.97,9606,519,42.7,336
MOBILE_BANKING,2026-04-27,332014,260873,1092793,1923882646.04,45717829.63,15604,1120,0.1,562
POS_TERMINALS,2026-04-27,20424,6228,57626,29809964.85,605071.6,8310,321,258.2,327
USSD_SERVICE,2026-04-27,337468,183022,740306,2067602393.5,44021293.14,14654,1844,15.0,544
WALLET_APP,2026-04-27,225078,184790,499523,1432722865.87,31122136.55,2946,364,12.2,382
AGENT_BANKING,2026-04-28,69309,36408,384568,526589422.2,12138035.41,30112,755,86.5,1756
ATM_NETWORK,2026-04-28,179223,73644,289884,683784406.19,11759652.59,20254,1258,91.4,674
CORPORATE_PORTAL,2026-04-28,19654,11729,125668,379394423.38,5479420.99,2509,46,13.3,258
INTERNET_BANKING,2026-04-28,143262,75021,620220,1320280383.12,14182328.2,15032,359,41.7,743
MOBILE_BANKING,2026-04-28,334556,262361,2271597,7294737518.12,97612937.06,22411,567,5.7,1330
POS_TERMINALS,2026-04-28,20423,2542,26832,57599995.84,1104564.38,4218,84,70.6,342
USSD_SERVICE,2026-04-28,338438,198597,1439040,2923227279.21,61815567.02,29412,1435,31.6,3436
WALLET_APP,2026-04-28,229854,165200,711723,1364398136.2,11179328.86,1804,265,3.1,264
AGENT_BANKING,2026-04-29,69891,34661,97601,355028416.99,5739562.75,4824,328,66.3,481
ATM_NETWORK,2026-04-29,180816,66324,227035,971469945.66,8412755.24,9899,681,30.4,312
CORPORATE_PORTAL,2026-04-29,19909,13664,154093,357240970.96,6339534.98,1863,104,11.2,174
INTERNET_BANKING,2026-04-29,144065,98091,1035283,1175843812.43,14065492.03,24834,790,28.4,2096
MOBILE_BANKING,2026-04-29,342381,292926,1667649,3779585397.98,65306443.28,6828,892,5.2,281
POS_TERMINALS,2026-04-29,20444,6869,48348,135601404.03,2138779.14,7820,233,177.5,629
USSD_SERVICE,2026-04-29,342549,198642,2056383,699083123.43,15356292.2,43512,1097,17.5,4815
WALLET_APP,2026-04-29,232279,171549,781053,3252680632.71,33841550.84,9077,191,6.2,175
AGENT_BANKING,2026-04-30,70191,35392,169996,269762892.46,3492970.28,11176,323,41.3,652
ATM_NETWORK,2026-04-30,180003,84311,481758,716343001.58,7473758.38,31378,1926,42.9,3010
CORPORATE_PORTAL,2026-04-30,20022,14201,46375,18131770.6,444841.18,517,139,29.6,109
INTERNET_BANKING,2026-04-30,145920,85019,241542,967005982.97,24106488.4,3903,947,7.4,422
MOBILE_BANKING,2026-04-30,349069,266022,2772634,5691917233.34,72920630.99,12976,522,8.7,1707
POS_TERMINALS,2026-04-30,20270,4182,29476,23264353.83,576514.59,4197,229,227.4,359
USSD_SERVICE,2026-04-30,345902,202162,1869856,7005147211.37,141922722.99,44821,1006,21.5,2099
WALLET_APP,2026-04-30,235354,173259,1970104,3578573357.77,80971842.17,10180,661,14.0,1001
AGENT_BANKING,2026-05-01,69950,32378,81077,88922871.76,1667567.37,4867,512,116.7,508
ATM_NETWORK,2026-05-01,180067,91042,379319,1469740940.16,35986954.16,20857,1294,88.8,1514
CORPORATE_PORTAL,2026-05-01,20226,11571,84299,80236853.87,1285250.03,1715,91,23.5,51
INTERNET_BANKING,2026-05-01,147915,105398,1157015,5095594374.68,73416001.28,34171,515,28.8,1729
MOBILE_BANKING,2026-05-01,352936,283391,3131112,4311940322.21,59754523.66,31912,1244,7.5,398
POS_TERMINALS,2026-05-01,19933,5566,16499,38286249.81,444395.62,1656,306,237.8,144
USSD_SERVICE,2026-05-01,350240,242443,1771042,3327725704.72,44641910.66,58964,2771,36.0,4938
WALLET_APP,2026-05-01,240381,169827,1232869,1927173462.1,44567250.55,17332,754,6.2,263
AGENT_BANKING,2026-05-02,69723,27662,221236,977668126.99,22471418.58,16264,452,59.6,706
ATM_NETWORK,2026-05-02,181298,95472,439757,497724930.18,6360510.25,21075,1490,54.3,1204
CORPORATE_PORTAL,2026-05-02,20300,13641,81805,262913990.97,2391085.45,1742,55,24.1,56
INTERNET_BANKING,2026-05-02,148135,94632,995641,3555732347.31,35764443.31,17334,641,10.4,1409
MOBILE_BANKING,2026-05-02,355522,279266,1580565,6658390566.71,86316894.7,19185,400,2.4,914
POS_TERMINALS,2026-05-02,19539,4718,41559,61559688.76,1398339.63,5616,212,131.3,457
USSD_SERVICE,2026-05-02,354330,214992,786920,2964709837.11,31570318.5,17513,2374,30.5,660
WALLET_APP,2026-05-02,244690,193375,1846398,6529247204.27,162533745.28,7675,406,8.8,414
AGENT_BANKING,2026-05-03,70228,24179,158349,313392329.2,4763961.36,5912,234,20.2,568
ATM_NETWORK,2026-05-03,181725,72274,353597,1106598341.69,20312820.88,15530,1663,54.1,641
CORPORATE_PORTAL,2026-05-03,20590,10606,92442,183873398.87,1762277.99,1156,105,32.4,206
INTERNET_BANKING,2026-05-03,148443,92154,471123,1789670427.08,21700719.83,5800,778,28.5,774
MOBILE_BANKING,2026-05-03,359805,256572,1515106,1467498579.99,28339290.66,19059,934,13.4,1296
POS_TERMINALS,2026-05-03,19362,2395,8794,4719117.94,63464.5,1444,62,145.9,116
USSD_SERVICE,2026-05-03,355832,214802,1763435,5830478679.2,112207406.12,47710,1207,32.2,3091
