product_code,period_date,total_users,active_users,new_users,churned_users,total_transactions,successful_transactions,failed_transactions,failed_txn_rate,transaction_volume,total_revenue,fee_revenue,uptime_percentage,downtime_hours,downtime_minutes,avg_response_time_ms,api_error_rate,total_complaints,resolved_complaints,csat_score,fraud_event_count,security_incident_count
CARD_01,2026-11-28,619385,402208,539,337,67369,65528,1841,2.7334,273079292.0,15838599.0,1917922.0,98.37,0.0703,4.22,385,1.848,93,84,3.98,0,0
CARD_01,2026-11-29,621307,411426,632,325,68913,67025,1888,2.7399,271054909.0,15721185.0,2088779.0,98.3,0.0757,4.54,422,1.736,109,99,3.99,0,0
CARD_01,2026-11-30,615471,414874,623,239,69491,67299,2192,3.1555,292255226.0,16950803.0,2355664.0,98.67,0.0682,4.09,433,2.223,102,87,4.2,0,0
CARD_01,2026-12-01,619582,397592,583,251,66596,64579,2017,3.0301,248564110.0,14416718.0,1760178.0,98.2,0.0477,2.86,480,2.126,117,101,4.11,0,0
CARD_01,2026-12-02,621165,407296,686,336,68222,66395,1827,2.6792,245018739.0,14211087.0,1978552.0,98.14,0.065,3.9,592,2.001,91,80,3.84,0,0
CARD_01,2026-12-03,628661,414113,556,216,69363,67472,1891,2.7274,302640170.0,17553130.0,2200059.0,98.49,0.0658,3.95,494,2.068,100,94,4.05,0,0
CARD_01,2026-12-04,616429,429387,467,233,71922,69766,2156,2.9977,279476757.0,16209652.0,2110062.0,97.97,0.065,3.9,423,1.868,76,68,4.12,0,0
CARD_01,2026-12-05,623688,427785,392,267,71653,69645,2008,2.8025,310003497.0,17980203.0,2234984.0,98.19,0.0807,4.84,412,2.517,120,107,4.13,0,0
CARD_01,2026-12-06,622060,423689,708,247,70967,69178,1789,2.5216,273423564.0,15858567.0,2055048.0,98.5,0.0622,3.73,447,2.029,110,99,4.02,0,0
CARD_01,2026-12-07,623964,427054,597,259,71531,69447,2084,2.9143,291115886.0,16884721.0,2068833.0,98.45,0.0717,4.3,509,2.037,111,93,4.17,0,0
CARD_01,2026-12-08,626187,439161,621,241,73559,71400,2159,2.9361,277076715.0,16070449.0,1945596.0,98.04,0.0822,4.93,543,2.081,79,73,4.19,0,0
CARD_01,2026-12-09,619140,419284,649,264,70230,68212,2018,2.8736,294024764.0,17053436.0,2090929.0,98.3,0.063,3.78,464,2.208,122,100,3.97,0,0
CARD_01,2026-12-10,618251,430517,504,273,72111,70068,2043,2.8343,327783295.0,19011431.0,2327877.0,98.15,0.049,2.94,536,2.006,97,86,4.06,0,0
CARD_01,2026-12-11,625907,423390,672,180,70917,69145,1772,2.4994,276987618.0,16065282.0,2109864.0,98.27,0.0683,4.1,468,1.912,93,79,4.22,0,0
CARD_01,2026-12-12,626093,414929,628,280,69500,67571,1929,2.776,300222181.0,17412886.0,2301213.0,98.22,0.0452,2.71,497,1.54,97,82,4.09,0,0
CARD_01,2026-12-13,624877,417603,473,240,69948,67759,2189,3.1301,300744468.0,17443179.0,2251398.0,98.18,0.069,4.14,450,2.479,111,95,4.32,0,0
CARD_01,2026-12-14,617870,394187,817,285,66026,63993,2033,3.0792,255739258.0,14832877.0,1623608.0,98.19,0.058,3.48,441,2.157,109,96,4.04,0,0
CARD_01,2026-12-15,625530,429404,632,219,71925,70104,1821,2.5329,265064086.0,15373717.0,1985087.0,97.87,0.0688,4.13,484,1.934,92,80,4.18,0,0
CARD_01,2026-12-16,620424,404600,607,248,67770,66013,1757,2.5931,295895502.0,17161939.0,2072928.0,98.38,0.077,4.62,417,1.951,113,103,3.85,0,0
CARD_01,2026-12-17,626016,427626,670,268,71627,69512,2115,2.9532,292314566.0,16954245.0,2017665.0,98.3,0.0792,4.75,475,2.362,112,97,4.22,0,0
CARD_01,2026-12-18,624215,413671,501,253,69289,67145,2144,3.0944,310250079.0,17994505.0,2131924.0,98.19,0.0707,4.24,389,1.818,113,100,4.14,0,0
CARD_01,2026-12-19,626097,415332,703,279,69568,67796,1772,2.5483,289930207.0,16815952.0,2232389.0,98.33,0.0643,3.86,589,2.149,84,69,3.94,0,0
CARD_01,2026-12-20,629252,436909,610,239,73182,71003,2179,2.9783,302064191.0,17519723.0,2367925.0,98.25,0.077,4.62,523,1.806,90,79,4.22,0,0
CARD_01,2026-12-21,629564,377245,742,164,63188,61428,1760,2.7859,260702401.0,15120739.0,2017863.0,98.03,0.081,4.86,456,1.938,89,81,4.04,0,0
CARD_01,2026-12-22,613621,410159,544,229,68701,66798,1903,2.7706,277926387.0,16119730.0,2054208.0,98.39,0.0705,4.23,482,2.145,103,94,3.97,0,0
CARD_01,2026-12-23,620159,407170,690,279,68200,66303,1897,2.7817,273080818.0,15838687.0,1801438.0,98.33,0.0748,4.49,480,2.1,133,114,3.94,0,0
CARD_01,2026-12-24,624382,420456,629,238,70426,68583,1843,2.6172,254003500.0,14732203.0,1708993.0,98.43,0.0545,3.27,475,2.017,100,87,4.28,0,0
CARD_01,2026-12-25,617478,424970,801,192,71182,69500,1682,2.3633,292480303.0,16963858.0,1970900.0,98.34,0.0498,2.99,453,2.051,98,87,4.17,0,0
CARD_01,2026-12-26,616339,414039,749,217,69351,67507,1844,2.6596,264475632.0,15339587.0,1959534.0,98.32,0.0642,3.85,471,2.296,114,96,3.99,0,0
CARD_01,2026-12-27,623088,406131,650,306,68026,65924,2102,3.0911,266598434.0,15462709.0,1916707.0,98.3,0.063,3.78,466,2.106,109,98,4.14,0,0
CARD_01,2026-12-28,619092,399226,661,301,66870,65000,1870,2.7969,307936636.0,17860325.0,2138858.0,98.47,0.0657,3.94,534,1.502,114,100,4.06,0,0
CARD_01,2026-12-29,621661,396733,594,236,66452,64556,1896,2.8545,279282556.0,16198388.0,2238194.0,98.52,0.0785,4.71,507,1.937,75,68,4.11,0,0
CARD_01,2026-12-30,612578,420890,682,241,70499,68413,2086,2.959,293369710.0,17015443.0,2185163.0,98.5,0.071,4.26,395,2.315,106,96,3.92,0,0
CARD_01,2026-12-31,613513,409776,611,242,68637,66829,1808,2.6352,252080582.0,14620674.0,1977152.0,98.06,0.0837,5.02,497,1.865,132,111,4.17,0,0
CARD_01,2027-01-01,620849,404607,586,223,67771,65878,1893,2.7946,267122722.0,15493118.0,2077291.0,98.31,0.0737,4.42,429,2.626,95,83,4.04,0,0
CARD_01,2027-01-02,624551,410096,543,239,68691,66901,1790,2.6062,284110755.0,16478424.0,1921079.0,98.34,0.0587,3.52,383,2.244,100,91,4.01,0,0
CARD_01,2027-01-03,625045,407095,678,273,68188,66158,2030,2.9777,305402450.0,17713342.0,2269198.0,98.19,0.065,3.9,423,2.242,115,89,4.17,0,0
CARD_01,2027-01-04,617708,414194,568,182,69377,67233,2144,3.0918,254013410.0,14732778.0,1864016.0,98.16,0.0767,4.6,440,2.006,116,102,4.07,0,0
CARD_01,2027-01-05,623676,427471,618,248,71601,69713,1888,2.6373,318334710.0,18463413.0,2331164.0,98.36,0.063,3.78,497,1.566,123,110,4.26,0,0
CARD_01,2027-01-06,623622,408984,777,212,68504,66287,2217,3.2374,265985064.0,15427134.0,1953110.0,98.31,0.0647,3.88,460,2.129,107,96,4.08,0,0
CARD_01,2027-01-07,625611,425450,526,258,71262,69440,1822,2.557,311978306.0,18094742.0,2490549.0,98.5,0.071,4.26,495,1.96,97,77,4.13,0,0
CARD_01,2027-01-08,625501,422192,469,297,70717,68937,1780,2.5184,290259021.0,16835023.0,2153633.0,98.17,0.0612,3.67,450,1.497,116,96,4.07,0,0
CARD_01,2027-01-09,626208,421910,550,130,70669,68932,1737,2.4582,302917461.0,17569213.0,2119699.0,98.08,0.0532,3.19,368,1.576,85,74,4.06,0,0
CARD_01,2027-01-10,622901,413412,826,229,69246,67388,1858,2.6839,293089601.0,16999197.0,2268278.0,98.19,0.07,4.2,424,1.905,100,86,4.25,0,0
CARD_01,2027-01-11,626646,423159,644,218,70879,69090,1789,2.5253,260488979.0,15108361.0,1982735.0,98.08,0.0685,4.11,478,1.723,97,85,4.21,0,0
CARD_01,2027-01-12,622131,399046,622,250,66840,64832,2008,3.0051,285286190.0,16546599.0,2261843.0,98.28,0.052,3.12,420,2.335,98,78,4.05,0,0
CARD_01,2027-01-13,624270,409796,573,298,68640,66588,2052,2.9909,288902163.0,16756325.0,1908653.0,98.72,0.0653,3.92,437,1.905,102,85,3.83,0,0
CARD_01,2027-01-14,618547,419668,676,341,70294,68315,1979,2.8155,310743172.0,18023104.0,2222121.0,98.41,0.065,3.9,509,1.927,107,95,4.07,0,0
CARD_01,2027-01-15,623498,392838,593,339,65800,63934,1866,2.8373,267396015.0,15508969.0,1892697.0,98.19,0.0472,2.83,453,2.179,104,90,4.14,0,0
CARD_01,2027-01-16,620700,416545,716,278,69771,67738,2033,2.9141,309151671.0,17930797.0,2426575.0,98.19,0.0962,5.77,500,1.969,115,105,4.21,0,0
CARD_01,2027-01-17,619020,399701,592,247,66949,64896,2053,3.0669,278907198.0,16176617.0,2142551.0,98.06,0.0657,3.94,443,2.028,131,111,4.19,0,0
CARD_01,2027-01-18,622584,423718,678,247,70972,68693,2279,3.2114,312694776.0,18136297.0,2118496.0,98.39,0.0553,3.32,507,2.185,103,86,4.07,0,0
CARD_01,2027-01-19,625692,435308,640,287,72914,70889,2025,2.7776,271117923.0,15724840.0,2005503.0,98.56,0.0658,3.95,436,1.76,111,99,4.02,0,0
CARD_01,2027-01-20,620524,419728,530,221,70304,68211,2093,2.9774,282095922.0,16361563.0,2154552.0,98.1,0.0803,4.82,421,2.045,109,97,3.96,0,0
CARD_01,2027-01-21,623492,417090,670,231,69862,67982,1880,2.6914,282518253.0,16386059.0,2096530.0,98.11,0.0737,4.42,565,1.885,106,84,4.28,0,0
CARD_01,2027-01-22,620385,409461,631,178,68584,66551,2033,2.9646,288880648.0,16755078.0,2084935.0,98.49,0.0623,3.74,485,1.667,109,99,3.93,0,0
CARD_01,2027-01-23,619137,404295,612,268,67719,65909,1810,2.6731,282153863.0,16364924.0,1933693.0,98.35,0.0698,4.19,496,2.059,116,101,3.97,0,0
CARD_01,2027-01-24,621215,414358,548,203,69404,67905,1499,2.1602,270130132.0,15667548.0,1890088.0,98.63,0.0812,4.87,499,1.916,78,71,4.27,0,0
CARD_01,2027-01-25,627240,417103,512,327,69864,68019,1845,2.6413,307758966.0,17850020.0,2167495.0,98.22,0.081,4.86,462,1.996,106,92,4.18,0,0
CARD_01,2027-01-26,624100,413539,643,241,69267,67340,1927,2.7834,270749513.0,15703472.0,2118909.0,98.38,0.0558,3.35,511,2.345,119,103,4.08,0,0
CARD_01,2027-01-27,626255,421891,682,239,70666,68428,2238,3.1678,282186073.0,16366792.0,2222100.0,98.32,0.0575,3.45,412,2.186,130,120,4.03,0,0
CARD_01,2027-01-28,620806,406676,688,257,68118,66147,1971,2.8947,270559398.0,15692445.0,2152794.0,98.3,0.0632,3.79,472,2.074,123,105,4.05,0,0
CARD_01,2027-01-29,624708,419492,539,242,70264,67941,2323,3.3068,264192394.0,15323159.0,1917582.0,98.11,0.0548,3.29,504,2.085,90,80,4.04,0,0
CARD_01,2027-01-30,613011,395697,518,228,66279,64385,1894,2.8587,309354297.0,17942549.0,2320119.0,98.22,0.0475,2.85,502,1.679,97,84,4.26,0,0
CARD_01,2027-01-31,620511,408725,538,233,68461,66514,1947,2.8446,292270242.0,16951674.0,2252988.0,97.83,0.0877,5.26,529,2.013,99,86,4.1,0,0
CARD_01,2027-02-01,623986,417926,602,248,70002,68175,1827,2.6106,255807610.0,14836841.0,2042477.0,98.43,0.0692,4.15,461,2.304,119,102,4.3,0,0
CARD_01,2027-02-02,620366,413172,667,263,69206,67141,2065,2.9852,300244212.0,17414164.0,2427135.0,98.23,0.0583,3.5,479,2.068,120,102,4.1,0,0
CARD_01,2027-02-03,614509,420673,588,244,70462,68580,1882,2.6718,268975022.0,15600551.0,2016669.0,98.44,0.0563,3.38,479,2.104,104,94,4.12,0,0
CARD_01,2027-02-04,621175,393715,585,225,65947,64004,1943,2.9465,262248247.0,15210398.0,2016563.0,98.39,0.074,4.44,467,2.03,134,119,4.25,0,0
CARD_01,2027-02-05,621271,407373,865,206,68234,66193,2041,2.9917,259153038.0,15030876.0,2218692.0,98.38,0.0685,4.11,375,2.169,99,82,4.13,0,0
CARD_01,2027-02-06,620420,422388,656,276,70749,68643,2106,2.977,287486863.0,16674238.0,2223722.0,98.16,0.0677,4.06,422,2.005,81,71,3.96,0,0
CARD_01,2027-02-07,630973,409485,725,284,68588,66714,1874,2.7325,252090286.0,14621237.0,2008889.0,98.39,0.0598,3.59,430,2.141,130,118,4.03,0,0
CARD_01,2027-02-08,621048,413202,661,249,69211,67489,1722,2.4886,286375612.0,16609785.0,2021872.0,98.5,0.0655,3.93,478,2.157,94,81,4.26,0,0
CARD_01,2027-02-09,618241,422694,591,240,70801,68821,1980,2.7969,298937309.0,17338364.0,2120380.0,98.33,0.0517,3.1,529,1.976,113,101,4.2,0,0
CARD_01,2027-02-10,615795,392627,683,259,65765,63726,2039,3.1017,263933837.0,15308163.0,1855078.0,98.66,0.0718,4.31,484,1.842,78,65,4.07,0,0
CARD_01,2027-02-11,618033,388419,682,240,65060,63189,1871,2.8761,269362710.0,15623037.0,2011462.0,98.29,0.0633,3.8,517,2.358,92,88,4.09,0,0
CARD_01,2027-02-12,622705,417248,588,281,69889,68060,1829,2.6178,280974143.0,16296500.0,2068561.0,98.09,0.0605,3.63,504,1.737,106,88,3.97,0,0
CARD_01,2027-02-13,622954,428154,615,189,71715,69629,2086,2.9092,297045575.0,17228643.0,2400378.0,98.39,0.058,3.48,478,1.705,118,109,4.04,0,0
CARD_01,2027-02-14,626410,419035,735,218,70188,68088,2100,2.992,270425062.0,15684654.0,2080185.0,98.24,0.0688,4.13,479,2.15,112,97,3.93,0,0
CARD_01,2027-02-15,628818,429480,640,202,71937,69699,2238,3.1113,279290960.0,16198876.0,2133336.0,98.35,0.0573,3.44,472,2.144,99,85,4.04,0,0
CARD_01,2027-02-16,624277,408873,569,232,68486,66525,1961,2.8645,284821626.0,16519654.0,2122907.0,98.62,0.065,3.9,355,1.727,99,91,3.97,0,0
CARD_01,2027-02-17,632550,427707,678,182,71640,69634,2006,2.8007,292099023.0,16941743.0,2338117.0,98.41,0.0812,4.87,504,1.911,110,96,4.05,0,0
CARD_01,2027-02-18,627542,420204,569,264,70384,68476,1908,2.7121,292464561.0,16962945.0,2124464.0,98.5,0.0787,4.72,469,2.404,115,101,4.0,0,0
CARD_01,2027-02-19,628495,413982,642,172,69341,67273,2068,2.9825,260534348.0,15110992.0,1982146.0,98.17,0.0673,4.04,457,2.294,90,79,4.08,0,0
CARD_01,2027-02-20,616522,414061,649,261,69355,67432,1923,2.7734,292574515.0,16969322.0,2171286.0,98.64,0.0583,3.5,498,2.318,89,75,4.06,0,0
CARD_01,2027-02-21,620756,417955,523,281,70007,67989,2018,2.8828,266256211.0,15442860.0,2012767.0,98.11,0.075,4.5,450,1.771,114,97,4.25,0,0
CARD_01,2027-02-22,614393,418507,569,242,70099,68304,1795,2.5615,281571866.0,16331168.0,2121896.0,98.18,0.0575,3.45,468,2.221,136,121,4.3,0,0
CARD_01,2027-02-23,623314,398335,589,230,66721,64805,1916,2.8719,275192891.0,15961188.0,1987678.0,98.26,0.0815,4.89,408,2.185,101,90,4.17,0,0
CARD_01,2027-02-24,627404,417617,681,203,69950,68024,1926,2.7547,286661743.0,16626381.0,2195533.0,98.45,0.0775,4.65,469,2.004,115,93,4.16,0,0
CARD_01,2027-02-25,631492,413884,591,222,69325,67320,2005,2.8926,275082614.0,15954792.0,2128423.0,98.35,0.0478,2.87,521,2.107,89,82,4.3,0,0
CARD_01,2027-02-26,632299,410488,663,358,68756,66967,1789,2.6024,272873783.0,15826679.0,2272477.0,98.57,0.0575,3.45,465,2.746,107,96,4.2,0,0
CARD_01,2027-02-27,612785,374956,617,272,62805,60837,1968,3.1338,265200275.0,15381616.0,2023902.0,98.62,0.082,4.92,510,2.253,88,75,4.12,0,0
CARD_01,2027-02-28,621624,425281,519,310,71234,69320,1914,2.6873,279332039.0,16201258.0,1985133.0,98.25,0.0782,4.69,471,1.544,92,81,4.18,0,0
CARD_01,2027-03-01,630298,412644,546,275,69117,67058,2059,2.9796,274360120.0,15912887.0,2149736.0,98.48,0.0658,3.95,460,2.128,115,99,4.12,0,0
CARD_01,2027-03-02,623922,382684,639,233,64099,62454,1645,2.5665,260315249.0,15098284.0,1968122.0,98.68,0.0693,4.16,472,2.434,85,82,4.19,0,0
CARD_01,2027-03-03,618294,378443,702,254,63389,61690,1699,2.6812,264161524.0,15321368.0,1884490.0,97.64,0.068,4.08,463,1.479,97,81,4.05,0,0
CARD_01,2027-03-04,627256,434490,603,149,72777,70782,1995,2.7425,291746966.0,16921324.0,2292310.0,98.07,0.0813,4.88,471,2.53,97,85,4.25,0,0
CARD_01,2027-03-05,621217,410422,545,236,68745,66902,1843,2.6813,301365390.0,17479193.0,2185747.0,98.31,0.05,3.0,539,2.203,99,84,4.09,0,0
CARD_01,2027-03-06,614448,401150,476,303,67192,65185,2007,2.9882,267952991.0,15541273.0,1933478.0,98.38,0.0732,4.39,489,2.198,105,94,4.04,0,0
CARD_01,2027-03-07,628024,414284,674,262,69392,67479,1913,2.7573,293740636.0,17036957.0,2317861.0,98.3,0.067,4.02,432,1.914,121,109,4.2,0,0
CARD_01,2027-03-08,637745,448672,748,272,75152,73139,2013,2.6786,294806700.0,17098789.0,2302182.0,98.08,0.0682,4.09,390,1.959,119,105,4.08,0,0
CARD_01,2027-03-09,621621,410363,559,186,68735,66815,1920,2.7935,260813377.0,15127176.0,2064305.0,98.45,0.0803,4.82,463,2.067,100,84,4.05,0,0
CARD_01,2027-03-10,629222,424641,775,253,71127,68901,2226,3.1298,282868099.0,16406350.0,2327367.0,98.26,0.0648,3.89,404,2.168,127,109,4.04,0,0
CARD_01,2027-03-11,625458,421397,780,259,70583,68588,1995,2.8268,297134576.0,17233805.0,2195424.0,98.23,0.0762,4.57,407,2.219,103,92,4.16,0,0
CARD_01,2027-03-12,630884,427891,739,211,71671,69678,1993,2.7815,266028050.0,15429627.0,2013928.0,98.17,0.076,4.56,447,1.822,123,103,4.03,0,0
CARD_01,2027-03-13,624615,414849,494,286,69487,67514,1973,2.8399,295434268.0,17135188.0,2244671.0,98.38,0.0583,3.5,427,1.788,125,112,4.15,0,0
CARD_01,2027-03-14,621163,409557,663,230,68600,66659,1941,2.8299,274409047.0,15915725.0,2075388.0,98.75,0.049,2.94,404,1.98,112,102,3.94,0,0
CARD_01,2027-03-15,637915,417898,689,250,69997,68084,1913,2.7332,287153492.0,16654903.0,2194949.0,98.3,0.0658,3.95,518,2.236,96,87,4.14,0,0
CARD_01,2027-03-16,619846,426708,507,222,71473,69129,2344,3.2807,260477941.0,15107721.0,1898097.0,98.4,0.075,4.5,405,1.85,86,76,4.12,0,0
CARD_01,2027-03-17,616143,411778,675,253,68972,66969,2003,2.9041,281623829.0,16334182.0,2154556.0,98.34,0.0557,3.34,492,2.3,99,94,4.09,0,0
CARD_01,2027-03-18,623150,395687,751,282,66277,64546,1731,2.6126,272994964.0,15833708.0,2107387.0,98.45,0.0723,4.34,474,1.864,110,97,4.17,0,0
CARD_01,2027-03-19,619107,415229,558,268,69550,67537,2013,2.8955,277062698.0,16069636.0,2009602.0,98.33,0.0495,2.97,530,1.916,120,108,4.04,0,0
CARD_01,2027-03-20,621888,442282,587,284,74082,71967,2115,2.8563,310621191.0,18016029.0,2425196.0,98.03,0.0488,2.93,425,2.293,93,82,4.09,0,0
CARD_01,2027-03-21,631243,407521,675,257,68259,66323,1936,2.837,230733287.0,13382531.0,1847955.0,98.26,0.0533,3.2,423,2.097,130,110,4.12,0,0
CARD_01,2027-03-22,626606,418055,592,272,70024,68172,1852,2.6451,291473995.0,16905492.0,2208533.0,98.32,0.0663,3.98,512,2.214,128,119,3.93,0,0
CARD_01,2027-03-23,626992,427677,633,271,71635,69619,2016,2.8145,282141174.0,16364188.0,2141420.0,98.38,0.0675,4.05,431,2.344,93,86,4.19,0,0
CARD_01,2027-03-24,623180,422513,659,297,70770,68911,1859,2.6275,273323550.0,15852766.0,2033734.0,98.48,0.0557,3.34,517,2.208,112,95,3.93,0,0
CARD_01,2027-03-25,624445,435377,536,160,72925,70953,1972,2.7051,298331431.0,17303223.0,2117451.0,98.12,0.07,4.2,519,1.824,90,88,3.94,0,0
CARD_01,2027-03-26,628603,415505,519,196,69597,67652,1945,2.7958,248943282.0,14438710.0,1921379.0,98.16,0.0635,3.81,493,1.806,84,74,4.13,0,0
CARD_01,2027-03-27,613480,408936,531,199,68496,66491,2005,2.9278,287859990.0,16695879.0,2230452.0,98.34,0.058,3.48,493,2.385,77,73,4.27,0,0
CARD_01,2027-03-28,626429,433083,680,241,72541,70465,2076,2.8629,283215594.0,16426504.0,2060439.0,98.23,0.065,3.9,454,2.254,114,100,4.19,0,0
CARD_01,2027-03-29,619804,413080,561,219,69190,67137,2053,2.9679,283581763.0,16447742.0,2059109.0,98.52,0.056,3.36,440,1.844,115,96,4.09,0,0
CARD_01,2027-03-30,622199,433872,774,263,72673,70615,2058,2.8322,276418339.0,16032264.0,2187230.0,98.2,0.0653,3.92,503,1.938,97,84,4.1,0,0
CARD_01,2027-03-31,624689,423257,578,220,70895,69089,1806,2.5479,271123521.0,15725164.0,1995307.0,98.23,0.0855,5.13,500,1.535,135,124,3.99,0,0
CARD_01,2027-04-01,619612,448596,610,278,75139,73089,2050,2.7296,323967780.0,18790131.0,2599469.0,98.41,0.0682,4.09,420,1.783,107,93,4.17,0,0
CARD_01,2027-04-02,627496,419247,602,207,70223,68399,1824,2.5987,301358975.0,17478821.0,2247652.0,98.33,0.0723,4.34,482,2.004,87,73,4.1,0,0
CARD_01,2027-04-03,631281,443082,803,239,74216,71756,2460,3.3151,293536989.0,17025145.0,2253128.0,98.87,0.069,4.14,480,1.948,85,71,3.97,0,0
CARD_01,2027-04-04,618979,443507,793,183,74287,72406,1881,2.5326,315212285.0,18282313.0,2452159.0,98.22,0.068,4.08,488,2.459,109,95,4.0,0,0
CARD_01,2027-04-05,627560,419219,657,296,70219,68335,1884,2.6844,298616752.0,17319772.0,2250045.0,98.73,0.0693,4.16,521,2.474,116,99,3.95,0,0
CARD_01,2027-04-06,631596,435641,483,273,72969,70800,2169,2.9737,270378111.0,15681930.0,1819472.0,98.29,0.0773,4.64,416,2.205,96,84,4.25,0,0
CARD_01,2027-04-07,619121,412816,650,227,69146,67287,1859,2.6885,290709833.0,16861170.0,2320847.0,98.3,0.0658,3.95,488,2.083,118,98,4.17,0,0
CARD_01,2027-04-08,619321,405356,560,262,67897,66188,1709,2.5176,293651493.0,17031787.0,2282688.0,98.37,0.075,4.5,399,1.651,111,102,4.1,0,0
CARD_01,2027-04-09,620237,422542,498,238,70775,68797,1978,2.796,311341497.0,18057807.0,2544729.0,98.41,0.082,4.92,498,1.82,128,117,4.05,0,0
CARD_01,2027-04-10,616481,429442,560,226,71931,69792,2139,2.9738,278802944.0,16170571.0,1944375.0,98.36,0.045,2.7,428,2.18,123,107,4.06,0,0
CARD_01,2027-04-11,631375,432431,648,231,72432,70367,2065,2.8523,318609719.0,18479364.0,2282043.0,98.41,0.0642,3.85,514,2.322,114,98,4.13,0,0
CARD_01,2027-04-12,624410,414681,744,218,69459,67386,2073,2.9852,302005356.0,17516311.0,2356410.0,98.2,0.0602,3.61,481,1.883,104,91,4.01,0,0
CARD_01,2027-04-13,617899,412538,433,218,69100,67264,1836,2.6582,287321820.0,16664666.0,2081910.0,98.3,0.0628,3.77,489,1.485,112,89,4.08,0,0
CARD_01,2027-04-14,627056,412310,651,215,69061,66914,2147,3.1096,306541698.0,17779418.0,2333815.0,98.46,0.0553,3.32,457,2.088,121,113,4.0,0,0
CARD_01,2027-04-15,629525,434258,455,232,72738,70545,2193,3.0162,281828032.0,16346026.0,2197009.0,98.16,0.067,4.02,403,2.503,114,101,4.14,0,0
CARD_01,2027-04-16,614768,412735,484,305,69133,67355,1778,2.5728,307769165.0,17850612.0,2463630.0,98.08,0.0645,3.87,467,2.019,100,89,4.1,0,0
CARD_01,2027-04-17,627867,439871,567,226,73678,71631,2047,2.7792,282960100.0,16411686.0,2269004.0,98.26,0.0638,3.83,518,2.15,121,117,4.19,0,0
CARD_01,2027-04-18,626958,411590,569,262,68941,66996,1945,2.8214,277869315.0,16116420.0,2191901.0,98.38,0.0605,3.63,503,1.993,109,100,4.11,0,0
CARD_01,2027-04-19,636307,423152,635,260,70877,68825,2052,2.8957,297723056.0,17267937.0,2051501.0,98.17,0.0412,2.47,484,1.91,101,84,4.18,0,0
CARD_01,2027-04-20,620670,411304,569,283,68893,66992,1901,2.7606,280163939.0,16249508.0,2049869.0,98.55,0.0578,3.47,435,2.215,114,99,4.23,0,0
CARD_01,2027-04-21,627545,427880,787,244,71669,69663,2006,2.8,300906043.0,17452550.0,2294408.0,98.43,0.061,3.66,502,2.108,102,89,4.23,0,0
CARD_01,2027-04-22,624920,416751,696,283,69805,67797,2008,2.8775,302782681.0,17561395.0,2168903.0,98.67,0.0665,3.99,427,1.676,106,93,3.91,0,0
CARD_01,2027-04-23,626517,427359,736,282,71582,69418,2164,3.0233,300228878.0,17413275.0,2117651.0,98.1,0.0775,4.65,542,2.059,95,80,4.21,0,0
CARD_01,2027-04-24,631168,407754,618,247,68298,65968,2330,3.4117,270628649.0,15696462.0,1976047.0,98.02,0.0672,4.03,474,1.77,101,91,3.96,0,0
CARD_01,2027-04-25,631630,434290,700,225,72743,70654,2089,2.8723,320189398.0,18570985.0,2163528.0,98.08,0.066,3.96,442,1.859,106,96,4.17,0,0
CARD_01,2027-04-26,627020,431456,693,232,72268,70238,2030,2.8099,284598027.0,16506686.0,1991661.0,98.41,0.0787,4.72,498,2.305,134,114,4.02,0,0
CARD_01,2027-04-27,632697,420895,627,306,70499,68587,1912,2.7122,321232003.0,18631456.0,2523178.0,98.19,0.0725,4.35,498,1.91,114,96,4.08,0,0
CARD_01,2027-04-28,630968,446732,550,295,74827,72746,2081,2.782,297409455.0,17249748.0,2183627.0,98.47,0.0657,3.94,614,2.158,113,101,4.14,0,0
CARD_01,2027-04-29,629546,421198,535,245,70550,68372,2178,3.0884,313915274.0,18207086.0,2405115.0,98.42,0.0363,2.18,542,2.151,96,79,4.25,0,0
CARD_01,2027-04-30,632019,413483,520,204,69258,67285,1973,2.8494,285572089.0,16563181.0,2013576.0,98.16,0.0652,3.91,525,1.982,96,84,4.21,0,0
CARD_01,2027-05-01,624264,425835,661,212,71327,69529,1798,2.5208,323915266.0,18787085.0,2311597.0,98.24,0.0572,3.43,463,2.173,119,105,4.15,0,0
CARD_01,2027-05-02,622791,423337,732,240,70908,68856,2052,2.894,298771453.0,17328744.0,2362118.0,98.19,0.0748,4.49,499,2.283,89,82,4.01,0,0
CARD_01,2027-05-03,629611,406592,677,215,68104,66186,1918,2.8177,278407782.0,16147651.0,1950229.0,98.77,0.0702,4.21,421,2.23,105,85,4.14,0,0
CARD_01,2027-05-04,631541,424408,566,338,71088,69312,1776,2.4988,288997376.0,16761848.0,2359510.0,98.4,0.0678,4.07,499,1.789,104,89,4.04,0,0
CARD_01,2027-05-05,622591,400057,632,237,67009,65090,1919,2.8652,289902553.0,16814348.0,2012955.0,97.89,0.086,5.16,478,1.811,111,97,4.06,0,0
CARD_01,2027-05-06,626864,433456,669,227,72603,70565,2038,2.8071,274770969.0,15936716.0,2223486.0,98.42,0.0688,4.13,449,1.648,102,92,4.11,0,0
CARD_01,2027-05-07,625189,416735,613,248,69803,67817,1986,2.8463,322109405.0,18682345.0,2647648.0,98.47,0.0587,3.52,388,2.089,104,94,4.18,0,0
